case,time_s,probe,x,y,u,v,speed
three,13.95000000,Q3,8.0,-1.0,0.9532196356,0.06325817423,0.9553163195
three,13.95000000,Q4,10.0,0.5,0.876781002,-0.02705347627,0.8771982764
three,13.95000000,Q5,12.0,-0.5,0.9144713849,0.01063832946,0.9145332623
three,13.95000000,Q6,14.0,0.0,0.9303122051,-0.000800570168,0.9303125496
three,14.00000000,Q1,4.0,0.0,-0.1875592428,0.004302811046,0.1876085919
three,14.00000000,Q2,6.0,1.0,1.03778664,-0.1774175674,1.052842867
three,14.00000000,Q3,8.0,-1.0,0.9542656639,0.063508084,0.9563766173
three,14.00000000,Q4,10.0,0.5,0.8765333138,-0.02707311736,0.8769513121
three,14.00000000,Q5,12.0,-0.5,0.9144887023,0.01084611215,0.9145530191
three,14.00000000,Q6,14.0,0.0,0.9306035299,-0.0008181175671,0.9306038895
three,14.05000000,Q1,4.0,0.0,-0.1875367563,0.00396866219,0.1875787441
three,14.05000000,Q2,6.0,1.0,1.039482015,-0.1781530677,1.05463803
three,14.05000000,Q3,8.0,-1.0,0.955312071,0.06375901856,0.957437395
three,14.05000000,Q4,10.0,0.5,0.8762769578,-0.02708501343,0.8766954458
three,14.05000000,Q5,12.0,-0.5,0.9144905442,0.01105450668,0.914557356
three,14.05000000,Q6,14.0,0.0,0.9308792972,-0.0008359669951,0.9308796725
three,14.10000000,Q1,4.0,0.0,-0.1875102805,0.003622074232,0.1875452605
three,14.10000000,Q2,6.0,1.0,1.041175734,-0.1788854743,1.05643122
three,14.10000000,Q3,8.0,-1.0,0.9563588567,0.06401097789,0.9584986531
three,14.10000000,Q4,10.0,0.5,0.8760119341,-0.02708916446,0.876430677
three,14.10000000,Q5,12.0,-0.5,0.9144769106,0.01126351302,0.9145462737
three,14.10000000,Q6,14.0,0.0,0.931139507,-0.0008541184518,0.9311398988
three,14.15000000,Q1,4.0,0.0,-0.1874802834,0.003264756482,0.1875087073
three,14.15000000,Q2,6.0,1.0,1.042868525,-0.1796090464,1.058222174
three,14.15000000,Q3,8.0,-1.0,0.9574070731,0.06426575712,0.9595615619
three,14.15000000,Q4,10.0,0.5,0.8757414961,-0.02708758433,0.8761603194
three,14.15000000,Q5,12.0,-0.5,0.9144501742,0.01147135939,0.9145221229
three,14.15000000,Q6,14.0,0.0,0.9313820452,-0.0008725390104,0.9313824539
three,14.20000000,Q1,4.0,0.0,-0.1874490424,0.002905029408,0.1874715517
three,14.20000000,Q2,6.0,1.0,1.044563929,-0.180295839,1.060009619
three,14.20000000,Q3,8.0,-1.0,0.958461841,0.06453209447,0.9606318191
three,14.20000000,Q4,10.0,0.5,0.8754814805,-0.02709007601,0.8759005051
three,14.20000000,Q5,12.0,-0.5,0.9144218836,0.0116694211,0.9144963404
three,14.20000000,Q6,14.0,0.0,0.9315966199,-0.0008910683913,0.9315970461
three,14.25000000,Q1,4.0,0.0,-0.1874143055,0.002534665369,0.1874314446
three,14.25000000,Q2,6.0,1.0,1.046258445,-0.1809734854,1.061794771
three,14.25000000,Q3,8.0,-1.0,0.9595180966,0.06480134921,0.9617037967
three,14.25000000,Q4,10.0,0.5,0.8752162272,-0.02708694589,0.8756352819
three,14.25000000,Q5,12.0,-0.5,0.914380619,0.01186622661,0.9144576118
three,14.25000000,Q6,14.0,0.0,0.9317934081,-0.0009098650859,0.9317938524
three,14.30000000,Q1,4.0,0.0,-0.1873760726,0.002153664363,0.1873884491
three,14.30000000,Q2,6.0,1.0,1.047952072,-0.1816419854,1.063577621
three,14.30000000,Q3,8.0,-1.0,0.9605758401,0.06507352135,0.9627774965
three,14.30000000,Q4,10.0,0.5,0.8749457362,-0.02707819398,0.8753646497
three,14.30000000,Q5,12.0,-0.5,0.9143263803,0.01206177592,0.9144059362
three,14.30000000,Q6,14.0,0.0,0.9319724098,-0.0009289290943,0.9319728728
three,14.35000000,Q1,4.0,0.0,-0.1873343437,0.001762026391,0.1873426302
three,14.35000000,Q2,6.0,1.0,1.04964481,-0.1823013392,1.065358159
three,14.35000000,Q3,8.0,-1.0,0.9616350714,0.06534861087,0.9638529201
three,14.35000000,Q4,10.0,0.5,0.8746700076,-0.02706382026,0.8750886084
three,14.35000000,Q5,12.0,-0.5,0.9142591675,0.01225606903,0.9143413129
three,14.35000000,Q6,14.0,0.0,0.932133625,-0.0009482604164,0.9321341073
three,14.40000000,Q1,4.0,0.0,-0.187289119,0.001359751452,0.1872940549
three,14.40000000,Q2,6.0,1.0,1.05133666,-0.1829515467,1.067136375
three,14.40000000,Q3,8.0,-1.0,0.9626957905,0.06562661779,0.964930069
three,14.40000000,Q4,10.0,0.5,0.8743890414,-0.02704382475,0.8748071583
three,14.40000000,Q5,12.0,-0.5,0.9141789806,0.01244910595,0.9142637414
three,14.40000000,Q6,14.0,0.0,0.9322770536,-0.0009678590522,0.932277556
three,14.45000000,Q1,4.0,0.0,-0.1872403983,0.0009468395476,0.1872427923
three,14.45000000,Q2,6.0,1.0,1.053027622,-0.183592608,1.068912259
three,14.45000000,Q3,8.0,-1.0,0.9637579974,0.06590754209,0.9660089449
three,14.45000000,Q4,10.0,0.5,0.8741028375,-0.02701820744,0.8745202994
three,14.45000000,Q5,12.0,-0.5,0.9140858197,0.01264088666,0.9141732209
three,14.45000000,Q6,14.0,0.0,0.9324026957,-0.0009877250018,0.9324032188
three,14.50000000,Q1,4.0,0.0,-0.1871881817,0.0005232906767,0.1871889131
three,14.50000000,Q2,6.0,1.0,1.054717695,-0.1842245229,1.070685804
three,14.50000000,Q3,8.0,-1.0,0.9648216921,0.06619138379,0.9670895496
three,14.50000000,Q4,10.0,0.5,0.873811396,-0.02698696833,0.8742280322
three,14.50000000,Q5,12.0,-0.5,0.9139796848,0.01283141117,0.9140697508
three,14.50000000,Q6,14.0,0.0,0.9325105512,-0.001007858265,0.9325110959
three,14.55000000,Q1,4.0,0.0,-0.1871324691,8.910483956e-05,0.1871324904
three,14.55000000,Q2,6.0,1.0,1.056406879,-0.1848472916,1.072457
three,14.55000000,Q3,8.0,-1.0,0.9658868746,0.06647814288,0.9681718846
three,14.55000000,Q4,10.0,0.5,0.8735147168,-0.02695010743,0.873930357
three,14.55000000,Q5,12.0,-0.5,0.9138605757,0.01302067948,0.9139533303
three,14.55000000,Q6,14.0,0.0,0.9326006202,-0.001028258842,0.9326011871
three,14.60000000,Q1,4.0,0.0,-0.1870732607,-0.0003557179639,0.1870735988
three,14.60000000,Q2,6.0,1.0,1.058095175,-0.1854609141,1.074225838
three,14.60000000,Q3,8.0,-1.0,0.966953545,0.06676781936,0.9692559516
three,14.60000000,Q4,10.0,0.5,0.8732128,-0.02690762472,0.8736272743
three,14.60000000,Q5,12.0,-0.5,0.9137284926,0.01320869159,0.9138239589
three,14.60000000,Q6,14.0,0.0,0.9326729027,-0.001048926733,0.9326734926
three,14.65000000,Q1,4.0,0.0,-0.1870105562,-0.0008111777335,0.1870123155
three,14.65000000,Q2,6.0,1.0,1.059782583,-0.1860653902,1.07599231
three,14.65000000,Q3,8.0,-1.0,0.9680217031,0.06706041323,0.9703417525
three,14.65000000,Q4,10.0,0.5,0.8729056456,-0.02685952022,0.8733187848
three,14.65000000,Q5,12.0,-0.5,0.9135834355,0.01339544751,0.9136816358
three,14.65000000,Q6,14.0,0.0,0.9327273987,-0.001069861937,0.9327280123
three,14.70000000,Q1,4.0,0.0,-0.1869443559,-0.001277274469,0.1869487192
three,14.70000000,Q2,6.0,1.0,1.061469102,-0.1866607201,1.077756409
three,14.70000000,Q3,8.0,-1.0,0.969091349,0.06735592449,0.9714292889
three,14.70000000,Q4,10.0,0.5,0.8725932534,-0.02680579392,0.8730048892
three,14.70000000,Q5,12.0,-0.5,0.9134254043,0.01358094722,0.9135263605
three,14.70000000,Q6,14.0,0.0,0.9327641081,-0.001091064455,0.9327647462
three,14.75000000,Q1,4.0,0.0,-0.1868773387,-0.001739376573,0.1868854333
three,14.75000000,Q2,6.0,1.0,1.063156295,-0.1872303299,1.079516792
three,14.75000000,Q3,8.0,-1.0,0.970160736,0.06765902806,0.9725171452
three,14.75000000,Q4,10.0,0.5,0.8722850255,-0.02675478192,0.8726952412
three,14.75000000,Q5,12.0,-0.5,0.9132645762,0.0137608027,0.9133682422
three,14.75000000,Q6,14.0,0.0,0.9327775914,-0.001112120745,0.9327782544
three,14.80000000,Q1,4.0,0.0,-0.1868107881,-0.002190475672,0.18682363
three,14.80000000,Q2,6.0,1.0,1.064844913,-0.1877662809,1.081272799
three,14.80000000,Q3,8.0,-1.0,0.9712290272,0.06797196315,0.9736046482
three,14.80000000,Q4,10.0,0.5,0.8719854651,-0.02671047712,0.872394464
three,14.80000000,Q5,12.0,-0.5,0.9131058261,0.01393291212,0.9132121198
three,14.80000000,Q6,14.0,0.0,0.9327652431,-0.001132832725,0.932765931
three,14.85000000,Q1,4.0,0.0,-0.1867417173,-0.002646882144,0.1867604749
three,14.85000000,Q2,6.0,1.0,1.066533212,-0.1882870485,1.083025902
three,14.85000000,Q3,8.0,-1.0,0.97229817,0.06828951848,0.9746933824
three,14.85000000,Q4,10.0,0.5,0.8716840916,-0.02666358695,0.8720917971
three,14.85000000,Q5,12.0,-0.5,0.9129378091,0.01410216699,0.9130467208
three,14.85000000,Q6,14.0,0.0,0.9327331269,-0.001153661384,0.9327338403
three,14.90000000,Q1,4.0,0.0,-0.1866701266,-0.003108595988,0.1866960083
three,14.90000000,Q2,6.0,1.0,1.068221192,-0.1887926329,1.084776093
three,14.90000000,Q3,8.0,-1.0,0.9733681643,0.06861169405,0.9757833508
three,14.90000000,Q4,10.0,0.5,0.8713809052,-0.02661411144,0.8717872406
three,14.90000000,Q5,12.0,-0.5,0.9127605251,0.01426856731,0.9128720437
three,14.90000000,Q6,14.0,0.0,0.9326812428,-0.001174606723,0.9326819824
three,14.95000000,Q1,4.0,0.0,-0.1865960157,-0.003575617205,0.1866302712
three,14.95000000,Q2,6.0,1.0,1.069908852,-0.1892830338,1.086523363
three,14.95000000,Q3,8.0,-1.0,0.9744390101,0.06893848986,0.9768745568
three,14.95000000,Q4,10.0,0.5,0.8710759057,-0.02656205056,0.871480795
three,14.95000000,Q5,12.0,-0.5,0.9125739741,0.01443211308,0.912688087
three,14.95000000,Q6,14.0,0.0,0.9326095907,-0.001195668743,0.9326103572
three,15.00000000,Q1,4.0,0.0,-0.1865193849,-0.004047945794,0.1865633051
three,15.00000000,Q2,6.0,1.0,1.071596194,-0.1897582515,1.088267705
three,15.00000000,Q3,8.0,-1.0,0.9755107074,0.06926990591,0.9779670036
three,15.00000000,Q4,10.0,0.5,0.8707690932,-0.02650740433,0.8711724607
three,15.00000000,Q5,12.0,-0.5,0.9123781561,0.01459280429,0.9124948491
three,15.00000000,Q6,14.0,0.0,0.9325181708,-0.001216847442,0.9325189647
three,15.05000000,Q1,4.0,0.0,-0.1864402339,-0.004525581755,0.186495152
three,15.05000000,Q2,6.0,1.0,1.073283217,-0.1902182858,1.09000911
three,15.05000000,Q3,8.0,-1.0,0.9765832563,0.06960594219,0.9790606946
three,15.05000000,Q4,10.0,0.5,0.8704604677,-0.02645017275,0.870862238
three,15.05000000,Q5,12.0,-0.5,0.9121730712,0.01475064096,0.9122923288
three,15.05000000,Q6,14.0,0.0,0.9324069829,-0.001238142822,0.9324078049
three,15.10000000,Q1,4.0,0.0,-0.186358563,-0.005008525089,0.1864258547
three,15.10000000,Q2,6.0,1.0,1.07496992,-0.1906631368,1.091747572
three,15.10000000,Q3,8.0,-1.0,0.9776566567,0.06994659871,0.9801556331
three,15.10000000,Q4,10.0,0.5,0.8701500292,-0.02639035581,0.8705501274
three,15.10000000,Q5,12.0,-0.5,0.9119587192,0.01490562307,0.9120805245
three,15.10000000,Q6,14.0,0.0,0.9322760271,-0.001259554881,0.932276878
three,15.15000000,Q1,4.0,0.0,-0.1862743719,-0.005496775795,0.1863554565
three,15.15000000,Q2,6.0,1.0,1.076656305,-0.1910928044,1.093483086
three,15.15000000,Q3,8.0,-1.0,0.9787309087,0.07029187547,0.9812518226
three,15.15000000,Q4,10.0,0.5,0.8698377777,-0.02632795351,0.8702361293
three,15.15000000,Q5,12.0,-0.5,0.9117351003,0.01505775063,0.9118594349
three,15.15000000,Q6,14.0,0.0,0.9321253034,-0.001281083621,0.9321261837
three,15.20000000,Q1,4.0,0.0,-0.1861876609,-0.005990333874,0.1862840013
three,15.20000000,Q2,6.0,1.0,1.07834237,-0.1915072888,1.095215645
three,15.20000000,Q3,8.0,-1.0,0.9798060122,0.07064177247,0.9823492665
three,15.20000000,Q4,10.0,0.5,0.8695237132,-0.02626296586,0.8699202441
three,15.20000000,Q5,12.0,-0.5,0.9115022144,0.01520702364,0.9116290586
three,15.20000000,Q6,14.0,0.0,0.9319548118,-0.00130272904,0.9319557223
three,15.25000000,Q1,4.0,0.0,-0.1860984297,-0.006489199325,0.1862115336
three,15.25000000,Q2,6.0,1.0,1.080028117,-0.1919065898,1.096945246
three,15.25000000,Q3,8.0,-1.0,0.9808819672,0.07099628971,0.9834479685
three,15.25000000,Q4,10.0,0.5,0.8692078356,-0.02619539286,0.8696024724
three,15.25000000,Q5,12.0,-0.5,0.9112600616,0.0153534421,0.9113893943
three,15.25000000,Q6,14.0,0.0,0.9317645523,-0.00132449114,0.9317654936
three,15.30000000,Q1,4.0,0.0,-0.1860066785,-0.006993372148,0.1861380985
three,15.30000000,Q2,6.0,1.0,1.081713544,-0.1922907074,1.098671884
three,15.30000000,Q3,8.0,-1.0,0.9819587737,0.07135542718,0.9845479319
three,15.30000000,Q4,10.0,0.5,0.868890145,-0.02612523449,0.8692828147
three,15.30000000,Q5,12.0,-0.5,0.9110086417,0.015497006,0.9111404406
three,15.30000000,Q6,14.0,0.0,0.9315545248,-0.00134636992,0.9315554978
three,15.35000000,Q1,4.0,0.0,-0.1859181736,-0.00746312348,0.1860679055
three,15.35000000,Q2,6.0,1.0,1.083395075,-0.1926416873,1.10038889
three,15.35000000,Q3,8.0,-1.0,0.9830259443,0.0717267911,0.9856392544
three,15.35000000,Q4,10.0,0.5,0.8685857103,-0.0260667759,0.868976762
three,15.35000000,Q5,12.0,-0.5,0.9107676317,0.01563293934,0.9109017882
three,15.35000000,Q6,14.0,0.0,0.931319881,-0.001366954488,0.9313208842
three,15.40000000,Q1,4.0,0.0,-0.1858302266,-0.007916974547,0.1859987946
three,15.40000000,Q2,6.0,1.0,1.085074378,-0.1929678996,1.102099367
three,15.40000000,Q3,8.0,-1.0,0.9840883682,0.07210683552,0.986726564
three,15.40000000,Q4,10.0,0.5,0.8682875064,-0.02601335749,0.8686770911
three,15.40000000,Q5,12.0,-0.5,0.9105278583,0.01576346864,0.9106643003
three,15.40000000,Q6,14.0,0.0,0.931062881,-0.00138690259,0.931063914
three,15.45000000,Q1,4.0,0.0,-0.1857410057,-0.008367547232,0.1859293873
three,15.45000000,Q2,6.0,1.0,1.086752588,-0.1932750485,1.103805432
three,15.45000000,Q3,8.0,-1.0,0.9851493771,0.07249314395,0.9878130143
three,15.45000000,Q4,10.0,0.5,0.8679907461,-0.02596044086,0.8683788803
three,15.45000000,Q5,12.0,-0.5,0.9102830703,0.01589011125,0.9104217505
three,15.45000000,Q6,14.0,0.0,0.9307850654,-0.001406662467,0.9307861283
three,15.50000000,Q1,4.0,0.0,-0.1856505109,-0.008814841536,0.1858596612
three,15.50000000,Q2,6.0,1.0,1.088429705,-0.1935631339,1.105507083
three,15.50000000,Q3,8.0,-1.0,0.9862089712,0.07288571639,0.9888986108
three,15.50000000,Q4,10.0,0.5,0.8676954292,-0.02590802602,0.8680821295
three,15.50000000,Q5,12.0,-0.5,0.9100332677,0.01601286717,0.9101741373
three,15.50000000,Q6,14.0,0.0,0.930486434,-0.001426234117,0.9304875271
three,15.55000000,Q1,4.0,0.0,-0.1855587422,-0.009258857458,0.1857895941
three,15.55000000,Q2,6.0,1.0,1.090105731,-0.1938321559,1.107204322
three,15.55000000,Q3,8.0,-1.0,0.9872671503,0.07328455283,0.9899833593
three,15.55000000,Q4,10.0,0.5,0.8674015558,-0.02585611297,0.8677868388
three,15.55000000,Q5,12.0,-0.5,0.9097784504,0.0161317364,0.9099214591
three,15.55000000,Q6,14.0,0.0,0.9301669869,-0.001445617542,0.9301681103
three,15.60000000,Q1,4.0,0.0,-0.1854656996,-0.009699594999,0.185719164
three,15.60000000,Q2,6.0,1.0,1.091780665,-0.1940821144,1.108897149
three,15.60000000,Q3,8.0,-1.0,0.9883239146,0.07368965327,0.9910672657
three,15.60000000,Q4,10.0,0.5,0.8671091259,-0.02580470169,0.867493008
three,15.60000000,Q5,12.0,-0.5,0.9095186184,0.01624671894,0.9096637143
three,15.60000000,Q6,14.0,0.0,0.9298267241,-0.001464812741,0.9298278779
three,15.65000000,Q1,4.0,0.0,-0.1853713831,-0.01013705416,0.1856483492
three,15.65000000,Q2,6.0,1.0,1.093454506,-0.1943130095,1.110585567
three,15.65000000,Q3,8.0,-1.0,0.9893792639,0.07410101773,0.9921503357
three,15.65000000,Q4,10.0,0.5,0.8668181395,-0.02575379221,0.867200637
three,15.65000000,Q5,12.0,-0.5,0.9092537718,0.01635781479,0.9094009015
three,15.65000000,Q6,14.0,0.0,0.9294656456,-0.001483819714,0.92946683
three,15.70000000,Q1,4.0,0.0,-0.1852757927,-0.01057123494,0.1855771278
three,15.70000000,Q2,6.0,1.0,1.095127255,-0.1945248412,1.11226958
three,15.70000000,Q3,8.0,-1.0,0.9904331984,0.07451864619,0.9932325755
three,15.70000000,Q4,10.0,0.5,0.8665285966,-0.02570338451,0.8669097258
three,15.70000000,Q5,12.0,-0.5,0.9089839106,0.01646502395,0.9091330193
three,15.70000000,Q6,14.0,0.0,0.9290837514,-0.001502638461,0.9290849665
three,15.75000000,Q1,4.0,0.0,-0.1851789283,-0.01100213733,0.1855054784
three,15.75000000,Q2,6.0,1.0,1.096798912,-0.1947176094,1.113949191
three,15.75000000,Q3,8.0,-1.0,0.9914857179,0.07494253865,0.9943139911
three,15.75000000,Q4,10.0,0.5,0.8662404972,-0.02565347859,0.8666202744
three,15.75000000,Q5,12.0,-0.5,0.9087090347,0.01656834641,0.9088600661
three,15.75000000,Q6,14.0,0.0,0.9286810414,-0.001521268983,0.9286822874
three,15.80000000,Q1,4.0,0.0,-0.18508079,-0.01142976134,0.1854333796
three,15.80000000,Q2,6.0,1.0,1.098469477,-0.1948913141,1.115624406
three,15.80000000,Q3,8.0,-1.0,0.9925368226,0.07537269512,0.9953945888
three,15.80000000,Q4,10.0,0.5,0.8659538413,-0.02560407446,0.8663322826
three,15.80000000,Q5,12.0,-0.5,0.9084291441,0.01666778219,0.9085820408
three,15.80000000,Q6,14.0,0.0,0.9282575157,-0.001539711279,0.9282587927
three,15.85000000,Q1,4.0,0.0,-0.1849813779,-0.01185410698,0.1853608103
three,15.85000000,Q2,6.0,1.0,1.10013895,-0.1950459554,1.117295231
three,15.85000000,Q3,8.0,-1.0,0.9935865124,0.0758091156,0.9964743747
three,15.85000000,Q4,10.0,0.5,0.8656686289,-0.02555517211,0.8660457505
three,15.85000000,Q5,12.0,-0.5,0.9081442389,0.01676333128,0.9082989419
three,15.85000000,Q6,14.0,0.0,0.9278131743,-0.001557965348,0.9278144824
three,15.90000000,Q1,4.0,0.0,-0.184880886,-0.01227292748,0.1852877944
three,15.90000000,Q2,6.0,1.0,1.101806629,-0.1951815174,1.118960979
three,15.90000000,Q3,8.0,-1.0,0.99463399,0.0762522063,0.9975525916
three,15.90000000,Q4,10.0,0.5,0.8653854342,-0.02550727809,0.8657612667
three,15.90000000,Q5,12.0,-0.5,0.9078551614,0.01685493105,0.9080116094
three,15.90000000,Q6,14.0,0.0,0.927348123,-0.001575942532,0.9273494621
three,15.95000000,Q1,4.0,0.0,-0.184784973,-0.01262077575,0.1852154698
three,15.95000000,Q2,6.0,1.0,1.103452084,-0.1952975369,1.120601459
three,15.95000000,Q3,8.0,-1.0,0.9956560331,0.07671380035,0.9986070015
three,15.95000000,Q4,10.0,0.5,0.8651209834,-0.02547514767,0.8654959844
three,15.95000000,Q5,12.0,-0.5,0.9075864508,0.01694075725,0.9077445428
three,15.95000000,Q6,14.0,0.0,0.9268654428,-0.001591060184,0.9268668084
three,16.00000000,Q1,4.0,0.0,-0.1846887326,-0.01295439878,0.1851424975
three,16.00000000,Q2,6.0,1.0,1.105093031,-0.1953944154,1.122234193
three,16.00000000,Q3,8.0,-1.0,0.996672777,0.07718363765,0.9996569103
three,16.00000000,Q4,10.0,0.5,0.8648607737,-0.02544598705,0.8652350294
three,16.00000000,Q5,12.0,-0.5,0.90731683,0.01702239163,0.9074764966
three,16.00000000,Q6,14.0,0.0,0.9263624622,-0.001605557629,0.9263638535
three,16.05000000,Q1,4.0,0.0,-0.1845921647,-0.01327379657,0.1850688006
three,16.05000000,Q2,6.0,1.0,1.106729468,-0.195472153,1.12385919
three,16.05000000,Q3,8.0,-1.0,0.9976842218,0.0776617182,1.000702328
three,16.05000000,Q4,10.0,0.5,0.8646048052,-0.02541979622,0.8649784016
three,16.05000000,Q5,12.0,-0.5,0.907046299,0.01709983419,0.9072074696
three,16.05000000,Q6,14.0,0.0,0.9258391812,-0.001619434868,0.9258405975
three,16.10000000,Q1,4.0,0.0,-0.1844952693,-0.01357896912,0.1849943048
three,16.10000000,Q2,6.0,1.0,1.108361396,-0.1955307497,1.125476458
three,16.10000000,Q3,8.0,-1.0,0.9986903674,0.07814804199,1.001743264
three,16.10000000,Q4,10.0,0.5,0.8643530779,-0.02539657519,0.8647261007
three,16.10000000,Q5,12.0,-0.5,0.9067748578,0.01717308493,0.9069374607
three,16.10000000,Q6,14.0,0.0,0.9252955999,-0.001632691901,0.9252970403
three,16.15000000,Q1,4.0,0.0,-0.1843980465,-0.01386991642,0.1849189394
three,16.15000000,Q2,6.0,1.0,1.109988815,-0.1955702055,1.12708601
three,16.15000000,Q3,8.0,-1.0,0.9996912139,0.07864260902,1.002779728
three,16.15000000,Q4,10.0,0.5,0.8641055918,-0.02537632394,0.8644781267
three,16.15000000,Q5,12.0,-0.5,0.9065025064,0.01724214385,0.9066664688
three,16.15000000,Q6,14.0,0.0,0.9247317181,-0.001645328728,0.9247331819
three,16.20000000,Q1,4.0,0.0,-0.1843004963,-0.01414663849,0.1848426366
three,16.20000000,Q2,6.0,1.0,1.111611724,-0.1955905204,1.128687856
three,16.20000000,Q3,8.0,-1.0,1.000686761,0.07914541931,1.003811731
three,16.20000000,Q4,10.0,0.5,0.8638623468,-0.02535904249,0.8642344793
three,16.20000000,Q5,12.0,-0.5,0.9062292449,0.01730701095,0.906394493
three,16.20000000,Q6,14.0,0.0,0.9241475361,-0.001657345348,0.9241490222
three,16.25000000,Q1,4.0,0.0,-0.1842026186,-0.01440913532,0.1847653319
three,16.25000000,Q2,6.0,1.0,1.113230124,-0.1955916944,1.130282009
three,16.25000000,Q3,8.0,-1.0,1.001677009,0.07965647283,1.004839283
three,16.25000000,Q4,10.0,0.5,0.8636233429,-0.02534473084,0.8639951585
three,16.25000000,Q5,12.0,-0.5,0.9059550732,0.01736768623,0.9061215322
three,16.25000000,Q6,14.0,0.0,0.9235430536,-0.001668741762,0.9235445612
three,16.30000000,Q1,4.0,0.0,-0.1841044134,-0.01465740691,0.1846869638
three,16.30000000,Q2,6.0,1.0,1.114844014,-0.1955737274,1.131868481
three,16.30000000,Q3,8.0,-1.0,1.002661958,0.08017576961,1.005862395
three,16.30000000,Q4,10.0,0.5,0.8633885803,-0.02533338898,0.8637601641
three,16.30000000,Q5,12.0,-0.5,0.9056799913,0.01742416969,0.9058475856
three,16.30000000,Q6,14.0,0.0,0.9229182708,-0.001679517971,0.922919799
three,16.35000000,Q1,4.0,0.0,-0.1840058808,-0.01489145325,0.1846074742
three,16.35000000,Q2,6.0,1.0,1.116453395,-0.1955366195,1.133447288
three,16.35000000,Q3,8.0,-1.0,1.003641608,0.08070330963,1.006881076
three,16.35000000,Q4,10.0,0.5,0.8631580588,-0.02532501691,0.8635294963
three,16.35000000,Q5,12.0,-0.5,0.9054039992,0.01747646132,0.9055726522
three,16.35000000,Q6,14.0,0.0,0.9222731876,-0.001689673972,0.9222747354
three,16.40000000,Q1,4.0,0.0,-0.1839070207,-0.01511127436,0.184526808
three,16.40000000,Q2,6.0,1.0,1.118058267,-0.1954803707,1.135018442
three,16.40000000,Q3,8.0,-1.0,1.004615959,0.08123909289,1.007895339
three,16.40000000,Q4,10.0,0.5,0.8629317785,-0.02531961464,0.8633031548
three,16.40000000,Q5,12.0,-0.5,0.9051270969,0.01752456114,0.9052967314
three,16.40000000,Q6,14.0,0.0,0.921607804,-0.001699209768,0.9216093705
three,16.45000000,Q1,4.0,0.0,-0.1838078332,-0.01531687022,0.1844449133
three,16.45000000,Q2,6.0,1.0,1.11965863,-0.195404981,1.136581961
three,16.45000000,Q3,8.0,-1.0,1.00558501,0.0817831194,1.008905195
three,16.45000000,Q4,10.0,0.5,0.8627097393,-0.02531718216,0.8630811399
three,16.45000000,Q5,12.0,-0.5,0.9048492845,0.01756846914,0.9050198223
three,16.45000000,Q6,14.0,0.0,0.9209221201,-0.001708125358,0.9209237042
three,16.50000000,Q1,4.0,0.0,-0.1837083584,-0.01548595381,0.1843599081
three,16.50000000,Q2,6.0,1.0,1.121240842,-0.1953219964,1.138126402
three,16.50000000,Q3,8.0,-1.0,1.006539553,0.08234015334,1.009901863
three,16.50000000,Q4,10.0,0.5,0.8624958814,-0.02532071174,0.8628674775
three,16.50000000,Q5,12.0,-0.5,0.9045769209,0.01760878529,0.9047482938
three,16.50000000,Q6,14.0,0.0,0.9202207716,-0.001715513564,0.9202223707
three,16.55000000,Q1,4.0,0.0,-0.1836086528,-0.01558735133,0.1842691046
three,16.55000000,Q2,6.0,1.0,1.122785822,-0.1952475669,1.139635738
three,16.55000000,Q3,8.0,-1.0,1.007466703,0.08291685855,1.01087307
three,16.55000000,Q4,10.0,0.5,0.8622957157,-0.02533438882,0.8626677997
three,16.55000000,Q5,12.0,-0.5,0.9043189007,0.01764634879,0.9044910546
three,16.55000000,Q6,14.0,0.0,0.9195102428,-0.001720105479,0.9195118516
three,16.60000000,Q1,4.0,0.0,-0.1835086402,-0.01566318548,0.1841758845
three,16.60000000,Q2,6.0,1.0,1.124319353,-0.1951598702,1.141131624
three,16.60000000,Q3,8.0,-1.0,1.008383869,0.08350423069,1.011835453
three,16.60000000,Q4,10.0,0.5,0.8621017957,-0.02535255795,0.8624744972
three,16.60000000,Q5,12.0,-0.5,0.9040632055,0.0176800257,0.9042360659
three,16.60000000,Q6,14.0,0.0,0.9187817719,-0.001723615679,0.9187833887
three,16.65000000,Q1,4.0,0.0,-0.1834083207,-0.01571345626,0.184080213
three,16.65000000,Q2,6.0,1.0,1.125841435,-0.1950589065,1.14261407
three,16.65000000,Q3,8.0,-1.0,1.009291051,0.08410226977,1.012789029
three,16.65000000,Q4,10.0,0.5,0.8619141213,-0.02537521914,0.8622875705
three,16.65000000,Q5,12.0,-0.5,0.9038098351,0.01770981601,0.903983327
three,16.65000000,Q6,14.0,0.0,0.9180353591,-0.001726044162,0.9180369817
three,16.70000000,Q1,4.0,0.0,-0.1833076942,-0.01573816366,0.1839820658
three,16.70000000,Q2,6.0,1.0,1.127352068,-0.1949446757,1.144083088
three,16.70000000,Q3,8.0,-1.0,1.010188248,0.08471097579,1.013733814
three,16.70000000,Q4,10.0,0.5,0.8617326924,-0.02540237239,0.8621070199
three,16.70000000,Q5,12.0,-0.5,0.9035587895,0.01773571972,0.9037328377
three,16.70000000,Q6,14.0,0.0,0.9172710043,-0.001727390929,0.9172726308
three,16.75000000,Q1,4.0,0.0,-0.1832067607,-0.0157373077,0.1838814292
three,16.75000000,Q2,6.0,1.0,1.128851251,-0.1948171778,1.145538686
